,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,5,4.4921264648,-1.9887695313,2.0183563232,10.394317627,1.2220401764,9.7831573486,1.57056427,10.0801086426,1.5149154663,8.2059173584,-0.9538269043,-0.5184936523,0.2483139038,-3.8140716553,-2.8027954102,-5.8002471924,-2.3645095825,3.6026763916,-1.2451310158,2.8195343018,-0.9606552124,-0.7281417847,6.5463795662,18.1479644775,0.0070026992,-0.0188868642,-0.0188868642,5.8147273924,-3.7740998859,1.2850702506
1,5,5.2724304199,-3.3139343262,4.882232666,5.4379882813,3.0664367676,8.1001586914,-2.8151473999,6.144241333,-2.7088241577,2.6670074463,-0.4586181641,0.607421875,0.3502807617,-4.0303192139,-3.1501083374,-5.7927856445,-9.5882034302,8.3372840881,-1.6945180893,9.4823875427,7.6229171753,2.9745025635,-0.8981881142,8.5088043213,0.0007249247,-0.0147484392,-0.0147484392,7.8578978751,2.5396717889,0.9389710737
2,5,1.911315918,2.0438690186,3.1925430298,4.7697601318,4.8964710236,-0.7451324463,-6.9915542603,0.3572998047,-5.6119384766,4.0109100342,-3.3614501953,3.9587097168,1.9666748047,-4.8330535889,-0.8038711548,-5.9407501221,0.0467605591,10.6134490967,4.0263757706,-1.3883895874,10.1756820679,8.4608459473,1.8525571823,1.737953186,0.0011765845,6.12623989582062E-05,6.12623989582062E-05,-0.1629022324,-0.3489199111,-0.6695228451
3,5,-3.4332885742,0.7183074951,4.0874633789,11.103805542,13.0897274017,15.7402038574,-12.351108551,14.0977935791,-8.431137085,11.2156982422,1.6929473877,1.4272918701,-2.1313781738,1.0120391846,2.3347320557,-1.2325439453,6.9475860596,11.068939209,-1.1952419281,-6.5395050049,4.0601654053,7.7207794189,-2.0104408264,19.781211853,0.0124140983,-0.0065246895,-0.0065246895,6.598089771,-8.4601580963,0.0336557797
4,5,-0.5706787109,4.0377197266,-0.4426574707,7.4898986816,-2.6927700043,4.9884796143,-1.6723823547,2.5453186035,0.3181533813,6.6730041504,2.3906402588,7.1618041992,0.5733642578,-3.0077209473,0.5641784668,-5.5770263672,2.3825073242,5.2016868591,-1.0921840668,4.8507518768,-2.5356826782,2.0505027771,-1.1047229767,-2.4516296387,-0.0047006179,-0.006455794,-0.006455794,4.1918588426,2.0956868545,-2.0113097249
5,5,-1.9740905762,2.8912353516,0.5417785645,3.5567321777,3.0529613495,-0.519317627,-1.8471755981,3.2516937256,2.0998535156,2.1254119873,0.2576904297,0.4677886963,0.106086731,-0.2827301025,-1.9163970947,2.6136474609,5.6929168701,3.3583335876,0.5638971329,-4.5153656006,-2.9571914673,5.614402771,1.0861024857,-5.1567230225,0.0029004603,-0.0034978315,-0.0034978315,-1.5503569963,-3.8808356798,2.0749223849
6,5,2.3144836426,1.1612243652,-0.3635406494,3.1997528076,-1.996723175,-3.2165374756,1.1063919067,-0.58203125,-3.3536071777,2.6439361572,-5.2626342773,-1.1200408936,-2.740234375,2.759262085,0.4339599609,3.7201690674,3.1610870361,5.1741867065,4.6426372528,-5.8514137268,0.7397613525,8.4681739807,4.1815710068,-5.6627807617,0.0076564196,0.003516864,0.003516864,-1.6392273107,-5.2950238584,-0.8780618403
7,5,6.0025024414,-1.524887085,5.5917053223,2.35105896,2.116361618,0.3592987061,-7.6434402466,0.6815185547,-5.1893615723,4.0135040283,-2.9720306396,1.7121582031,1.1315765381,-0.2397766113,-2.4179916382,-3.0325927734,-10.5159301758,7.8029556274,-3.8566627502,8.3753948212,12.5811080933,-0.6705093384,0.2758960724,1.8596878052,-0.003271336,-0.0054797903,-0.0054797903,7.2231152842,5.6166680709,-0.89824525
8,5,-2.1352081299,-0.070526123,1.4825210571,3.333694458,5.7055969238,3.3971099854,-5.1785392761,5.3547668457,-2.5594177246,4.3474884033,3.450012207,-0.2705841064,0.4101257324,-4.1616516113,-4.3549499512,-5.4004669189,3.3240966797,1.5576782227,5.1504545212,-2.2990455627,-1.2048416138,2.0318145752,0.2803821564,-2.7830123901,0.0006033133,-0.0005542412,-0.0005542412,1.4049583222,-0.4325403452,0.572380656
9,5,1.2187347412,-0.8683166504,3.5379943848,0.0516967773,4.5443954468,2.0608825684,-3.9331054688,-1.7593078613,-4.0178222656,-2.448135376,-4.3755187988,-0.4041595459,5.2067184448,-0.5691986084,-0.5169067383,-1.9739227295,-9.8502426147,-2.3992576599,0.7202539444,-0.9523506165,9.3376922607,-5.3503952026,-1.1796398163,7.8403701782,-0.002429286,-0.0084851198,-0.0084851198,4.0238652034,4.0674705609,0.2384110339
