,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,5,9,71,9,85,5,86,-14,78,-9,70,0,63,4,70,1,63,35,85,15,88,12,83,20,100,-0.0117744841,-0.019437708,-0.019437708,6.3838626493,4.7328505503,-1.9157138717
1,5,3,68,3,76,2,79,-14,72,-8,68,-1,63,-1,63,3,58,12,72,14,75,14,76,15,76,-0.0057352912,-0.0186484233,-0.0186484233,5.2512176584,1.2464344402,-0.7862406274
2,5,-6,-2,-6,-7,-3,-5,-8,-3,-2,-3,2,2,-5,-8,-4,-8,-16,21,-18,13,-27,23,-15,7,-0.000781551,-0.0012925304,-0.0012925304,-0.5296450977,2.1731253721,0.8401456552
3,5,6,41,11,47,11,50,-6,59,-7,54,0,38,7,31,11,41,28,61,25,58,20,71,30,76,-0.0134315295,-0.0064233951,-0.0064233951,7.4167247324,4.5435668262,0.2086597433
4,5,92,25,91,0,105,-14,92,-12,103,-2,100,13,92,-3,94,-11,110,-12,108,-14,104,-24,115,-20,-0.0248624552,0.0022071414,0.0022071414,-1.1779421486,-0.8942738436,-3.0472953783
5,5,9,20,7,15,9,15,-3,9,-5,5,-2,3,10,11,-1,4,19,19,8,6,2,12,9,7,-0.0037516393,-0.0040491447,-0.0040491447,-2.5556172326,2.3907612877,-3.0274810356
6,5,10,-27,3,-31,-2,-33,-1,-35,4,-30,1,-18,3,-19,-2,-15,3,-5,-11,-16,-21,-1,-9,-1,-0.0050012469,0.0046951976,0.0046951976,1.0092545987,4.6158384408,1.8922693903
7,5,13,30,7,37,3,33,6,41,5,44,5,32,5,28,10,33,19,29,18,38,36,35,19,35,-0.0028697066,-0.0057707503,-0.0057707503,6.6181478649,-1.8832177905,1.7965254321
8,5,-2,14,-1,17,-2,18,-17,15,-19,14,-15,6,-4,2,-10,2,2,-4,-4,-5,-14,-6,-4,5,0.0024028048,0.0002277829,0.0002277829,1.51653539,0.979148644,-0.3006458427
9,5,-34,37,-31,34,-24,38,-31,43,-21,41,-10,39,-28,36,-19,38,-21,50,-23,47,-11,49,-19,61,0.0048384443,-0.0104576349,-0.0104576349,3.2186955498,-2.602907779,0.1551482353
10,5,-8,-22,-10,-22,-16,-21,-19,-23,-20,-22,-16,-26,-12,-24,-14,-25,-9,-18,-10,-15,-7,-9,-12,-19,-0.0006799363,0.0094416663,0.0094416663,2.8902894231,2.279528458,0.1613841939
11,5,-17,70,-16,80,-16,80,-34,80,-33,76,-22,63,-15,50,-19,52,7,65,6,69,19,61,11,72,-0.0008216575,-0.0130036175,-0.0130036175,6.8732177214,-0.2739241569,-1.3327464528
12,5,-5,8,-5,11,-7,13,-12,13,-8,11,-11,16,-5,17,-4,19,8,51,1,42,-6,44,3,49,-0.0071431808,-0.0031179488,-0.0031179488,5.7840459093,3.9895818923,0.9279548715
