,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,0,-5,60,-6,71,-10,72,-8,69,-16,66,-18,53,-7,62,-12,58,18,65,3,72,-10,64,2,68,-0.003487193,-0.0172186866,-0.0172186866,4.8630510945,4.0984972026,-1.2844216844
1,0,1,26,3,26,7,26,-6,26,-5,23,0,14,5,10,4,8,13,32,7,25,1,31,9,22,-0.0048094317,-0.0030288957,-0.0030288957,2.7596697671,2.143369017,-0.8441647618
2,0,10,43,15,52,15,61,-2,60,-5,58,0,43,8,40,5,45,17,36,14,45,5,41,14,41,-0.0031433105,-0.0082980171,-0.0082980171,6.7056048603,0.5188806644,0.7768357929
3,0,3,44,5,51,3,57,-7,59,-13,52,-10,45,-2,40,-9,45,-1,45,-7,50,-13,48,-7,42,0.0014089597,-0.0105835162,-0.0105835162,5.425017664,0.6912023595,1.3472293446
4,0,-2,57,-1,81,-3,83,-28,83,-29,76,-16,42,-3,49,-7,49,13,45,3,51,-1,50,6,48,-0.0048076678,-0.0051255822,-0.0051255822,12.5857261331,3.7868401123,-0.4858691568
5,0,-24,89,-13,101,-4,109,-10,113,-14,100,-7,77,-9,79,-8,82,5,91,14,112,10,98,14,100,0.0042010515,-0.0175524354,-0.0175524354,13.3023575805,-6.8199084599,0.508725844
6,0,-7,43,5,56,12,67,8,70,-1,57,3,37,-1,34,7,40,12,13,16,18,15,27,15,59,0.0040664391,-0.0061855689,-0.0061855689,8.9329009214,-7.5753068068,1.5015912161
7,0,11,31,11,36,13,31,-9,33,-10,35,-5,23,5,20,2,23,8,-12,1,-16,0,-9,0,5,0.0018210295,-0.0055149272,-0.0055149272,-0.2765558738,-1.3685311083,-0.202343306
8,0,-18,170,-7,182,0,186,-24,193,-20,192,-5,176,-13,145,-2,157,-8,154,7,186,22,160,9,168,0.0024334332,-0.0372405127,-0.0372405127,17.8917762285,-4.8780693433,1.2331875265
9,0,3,78,3,94,5,90,-17,91,-23,85,-15,61,0,64,-6,60,21,61,18,70,26,53,23,71,-0.0053216261,-0.0164202899,-0.0164202899,6.854943604,1.2867861755,-2.5540093517
10,0,-3,32,8,47,16,50,-4,55,-17,48,-16,24,0,24,3,25,5,29,13,40,17,32,13,44,-0.000017032,-0.0013832673,-0.0013832673,12.8153085566,-3.5168194233,1.5885943243
11,0,1,14,9,5,18,-4,-13,2,-3,17,-3,18,0,-10,-2,-6,-19,-5,-5,-8,3,-3,-6,2,0.0012808964,-0.0021356121,-0.0021356121,-3.0991294586,0.2704286596,0.2059548048
12,0,-1,52,9,53,17,59,-4,53,-4,45,5,28,7,37,7,33,15,48,17,49,14,44,16,44,-0.0028135804,-0.0095917284,-0.0095917284,2.6883854337,-1.230482124,-1.2129569845
13,0,-23,115,-16,119,-1,106,-27,103,-29,92,-17,66,-11,81,-10,64,18,77,27,93,21,68,30,85,0.0026515694,-0.0130985603,-0.0130985603,11.3753996093,-7.1211342483,-4.1564832359
14,0,2,30,8,30,15,31,0,32,6,37,7,36,5,21,6,23,8,19,9,27,6,20,9,18,0.0006925128,-0.0056458935,-0.0056458935,3.2434772723,-2.3932898322,0.7855868795
15,0,13,1,13,12,9,5,-5,6,-7,13,-7,5,9,-6,2,-3,8,6,0,4,-6,8,1,8,-0.0045069167,0.0003562346,0.0003562346,0.9582548698,4.7101778128,0.7752235967
16,0,-21,54,-9,55,7,39,-24,45,-11,63,-1,56,-14,22,-5,25,-12,26,-3,26,-10,25,-5,24,0.0090459492,-0.0066709891,-0.0066709891,4.9418990165,-6.4969804222,0.9564392125
17,0,4,38,8,42,15,34,7,33,2,32,2,18,8,25,6,19,14,18,24,24,25,4,28,14,0.0003674757,-0.0028769448,-0.0028769448,6.2028597495,-6.4875121288,-3.0709931756
18,0,-17,-9,-20,-13,-18,-20,-21,-23,-19,-25,-15,-32,-11,-22,-14,-30,-2,-21,6,-20,22,-34,11,-27,-0.0002452768,0.0123754703,0.0123754703,3.9338629187,-0.3236053613,-3.4777079864
19,0,2,30,6,42,5,49,-20,54,-23,54,-14,31,-3,24,-8,29,0,25,-6,37,-8,32,-5,32,0.0019913511,-0.0043374449,-0.0043374449,10.2262963228,0.7698889167,2.0682754261
20,0,4,88,6,87,12,88,3,92,3,95,7,80,11,67,12,73,16,75,13,86,14,82,12,85,-0.0035615647,-0.020339869,-0.020339869,4.2808893956,-0.5144748456,0.4365844355
21,0,-10,54,-9,54,-5,45,-40,42,-38,33,-22,14,-18,31,-17,19,-2,33,-5,27,-1,28,0,28,0.0004681842,-0.0088074282,-0.0088074282,0.1849306762,1.5636072482,-4.3670931141
22,0,-3,65,-2,73,-5,76,-9,73,-10,68,-5,55,-2,58,-4,57,9,48,12,70,23,44,14,56,-0.000662122,-0.0138968825,-0.0138968825,6.4321569592,-2.3118659071,-1.2679536758
23,0,28,15,28,35,21,43,26,52,19,35,28,15,21,22,19,27,26,22,18,32,12,29,18,38,-0.0072861183,-0.0043159723,-0.0043159723,5.027586522,1.0204859511,2.0252244123
24,0,1,79,-2,84,-4,83,-13,82,-14,83,-16,74,-1,58,-9,60,2,57,-2,65,-4,58,0,59,0.0017690528,-0.0176037624,-0.0176037624,3.131969304,-0.1693060795,-0.2638466245
25,0,4,58,-2,62,-3,58,-7,60,-9,60,-9,48,2,47,-3,46,19,38,8,51,-1,41,6,38,-0.0027414039,-0.0144735351,-0.0144735351,3.9185641172,2.0638865548,-1.0093781444
26,0,11,80,18,82,24,84,-9,88,-5,90,3,80,12,59,11,63,7,45,17,44,23,48,18,31,0.0031481553,-0.0123817511,-0.0123817511,12.2389095139,-5.9864993405,1.0802309485
27,0,-14,69,-10,76,-2,70,-28,76,-25,83,-16,70,-8,46,-17,49,-3,45,-10,52,-14,49,-8,53,0.0035986491,-0.0131697282,-0.0131697282,4.9303644656,-0.1088514395,0.2902751397
28,0,1,21,3,29,7,26,-3,29,-6,27,0,12,6,15,2,16,18,20,9,23,8,19,12,21,-0.003008113,-0.0027579665,-0.0027579665,2.5732343562,0.6090119443,-0.4691952992
29,0,21,11,23,17,23,13,-4,12,-5,14,-1,6,15,0,9,-1,10,-17,15,-17,22,-24,16,-16,-0.0025764373,0.0017909743,0.0017909743,0.3529495234,-0.445276355,-0.6725478062
30,0,-1,45,-2,51,-2,51,-13,53,-14,54,-11,42,-2,29,-9,31,6,17,-2,25,1,19,-1,30,0.0041898675,-0.0057099052,-0.0057099052,6.7816323722,-3.1234822105,0.4135254309
31,0,-10,55,4,67,15,70,-20,73,-9,74,-1,61,1,31,2,37,-4,26,8,44,21,31,7,27,0.0062590754,-0.006146349,-0.006146349,9.7536569422,-8.4052807366,1.2860577695
32,0,-1,31,2,35,3,39,-1,42,-3,40,-2,31,-1,28,1,29,7,37,6,36,-2,40,4,37,-0.0012219404,-0.0075397231,-0.0075397231,2.4404040474,0.5148828269,0.4216986745
33,0,5,16,6,25,2,24,-16,27,-23,30,-17,14,-4,5,-5,4,-4,-3,-13,-2,-20,-2,-15,-6,0.0020328537,-0.0020151027,-0.0020151027,0.4304361478,2.7996958957,0.6270921021
34,0,-11,30,-8,35,-7,37,-7,39,-11,37,-10,27,-7,32,-5,34,-4,23,-1,41,2,27,-3,25,0.0026352685,-0.0071709305,-0.0071709305,3.7912728675,-1.2384244777,0.0982615757
35,0,8,45,6,49,6,45,15,44,5,45,1,32,9,38,9,38,18,33,18,42,14,33,19,34,-0.0014839219,-0.0098411441,-0.0098411441,2.6586524648,-2.788305453,-1.0611659233
36,0,-30,64,-37,63,-38,67,-4,56,-9,33,-11,35,-20,76,-15,63,-3,92,2,97,6,84,4,118,-0.0028208215,-0.0131246001,-0.0131246001,4.0930845337,1.1139893751,-3.5174169644
37,0,-1,61,13,66,20,72,-1,78,-5,74,-2,59,6,47,6,54,11,43,12,52,7,45,13,56,0.0001539572,-0.0138881877,-0.0138881877,2.9595652188,-2.4074482677,0.5860902251
38,0,3,13,2,22,1,11,-19,15,-22,25,-20,10,-4,5,-10,7,-19,3,-18,-4,-17,8,-20,-2,0.0032444624,-0.0038391054,-0.0038391054,-0.9759939874,1.3018760359,0.7220336825
39,0,8,128,3,137,3,130,-16,126,-25,125,-17,92,11,107,-3,99,45,125,30,145,40,119,37,139,-0.0145890755,-0.0267249942,-0.0267249942,9.5996058666,5.6902440807,-4.4751715167
40,0,-1,22,3,37,3,43,-14,47,-18,37,-9,19,-5,16,-8,15,6,5,-6,0,-14,5,-3,-6,0.0040283068,0.000065811,0.000065811,5.776782958,-1.815169003,0.5014129012
41,0,3,97,6,118,5,122,-17,126,-19,120,-9,94,2,91,-4,97,-1,83,5,113,17,95,2,98,0.0009980332,-0.0249156915,-0.0249156915,9.8316575684,-1.7471480544,1.0684359629
42,0,9,37,11,45,12,50,-11,56,-18,55,-14,29,5,27,0,29,13,26,11,34,6,30,10,32,-0.0012789816,-0.0034441724,-0.0034441724,9.9351355783,-0.2282676609,0.402308034
