,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,1,-7,96,-4,116,-11,114,-22,108,-28,100,-20,75,-5,82,-12,74,31,66,21,79,21,73,24,91,-0.0048838481,-0.0201633871,-0.0201633871,10.3053516899,0.6668504174,-3.2144117381
1,1,19,-19,14,-20,6,-17,9,-11,12,-12,13,-7,10,-14,11,-12,24,2,16,-15,9,9,25,22,-0.0111380732,0.0046588108,0.0046588108,3.8851704422,4.4895429912,1.4340979031
2,1,20,40,23,51,19,50,-5,56,-14,47,-10,23,13,33,12,36,30,7,30,11,28,7,33,11,-0.0031128619,-0.0051658452,-0.0051658452,3.562789766,-0.482830494,-1.9840200296
3,1,88,42,90,25,104,11,85,10,98,22,95,28,86,-3,87,-10,106,-43,104,-58,102,-54,107,-35,-0.0175649971,0.0015648045,0.0015648045,-2.4205077575,-3.7804396195,-3.5050313354
4,1,2,54,0,48,5,46,-12,51,-7,54,-4,53,6,49,-6,52,33,41,19,30,21,37,23,57,-0.0047526862,-0.0114831142,-0.0114831142,4.4635277946,1.1342636852,-1.4019678352
5,1,13,16,20,18,23,24,12,30,8,29,9,22,13,7,14,12,19,-10,21,-12,20,-9,20,-8,0.0023070388,-0.0035442859,-0.0035442859,2.3048939788,-4.5571483209,1.2439928199
6,1,11,-29,6,-30,1,-33,-8,-39,-15,-49,-13,-62,6,-40,-2,-54,30,-33,15,-66,17,-45,34,-4,-0.0134355947,0.0152172111,0.0152172111,2.3348600239,6.9609934357,-4.2535902154
7,1,-1,45,-3,49,-3,54,-3,59,-2,56,-6,44,-1,40,0,45,21,55,26,48,52,63,38,94,-0.0104119582,-0.0062605329,-0.0062605329,9.8493870736,1.1364482408,0.1193878695
8,1,17,13,21,15,20,17,-3,18,-3,18,-3,13,13,-1,9,2,16,0,10,-23,-4,-3,14,20,-0.0044871382,-0.0002979226,-0.0002979226,1.4380401051,2.8397492041,0.2835948777
9,1,-27,60,-26,60,-25,62,-41,66,-39,74,-33,68,-22,40,-27,47,-8,45,0,54,46,44,11,86,0.0005694889,-0.0103159286,-0.0103159286,8.9594406071,-0.9162308581,-0.3382543924
10,1,-18,18,-14,25,-14,25,-17,33,-23,23,-18,10,-20,10,-15,11,-14,-3,-17,-8,1,2,-16,18,0.0090626888,-0.0022018161,-0.0022018161,0.6820553603,-3.2943877287,0.0927791542
11,1,-14,72,-13,77,-8,72,-26,78,-29,73,-20,58,-14,35,-14,37,14,29,19,41,43,19,29,67,0.0002048034,-0.009834677,-0.009834677,8.0057604345,-3.1385905441,-2.3578287588
12,1,-10,24,-7,27,-4,29,-12,41,-16,34,-15,24,-17,10,-8,14,2,4,-8,-8,-8,5,-4,-4,0.0083155539,-0.0041736513,-0.0041736513,2.1863486536,-3.4757437674,0.6841354056
