,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,5,12,57,15,68,9,77,5,78,-1,77,-2,65,0,67,-2,69,-2,80,-12,92,-25,81,-14,99,0.0090391785,-0.0192773975,-0.0192773975,5.8447413499,-4.5670946508,1.1222144866
1,5,11,56,16,65,13,72,4,73,3,71,0,68,0,62,3,61,-8,76,-8,78,-8,74,-9,77,0.0048698131,-0.0190624408,-0.0190624408,4.1792604518,-2.2379288146,1.0416562292
2,5,-9,2,1,0,10,-6,5,-10,9,-7,8,-2,6,-10,7,-11,22,21,21,11,20,15,21,9,-0.0008016489,-0.0010188222,-0.0010188222,-0.5954333818,-0.7312991878,-1.3763892434
3,5,1,40,8,53,6,63,-14,52,-10,46,-4,44,-10,42,-1,35,-24,65,-26,57,-25,62,-29,80,0.0110081565,-0.006783329,-0.006783329,7.1474406823,-2.7232543739,-0.1305463087
4,5,-67,-8,-55,-45,-34,-65,-37,-34,-87,-18,-153,-8,-68,-16,-97,-4,-89,-17,-44,-19,-107,-13,-67,-25,0.0444822637,0.0025431812,0.0025431812,-3.6260115659,-26.8780880914,1.5905792116
5,5,2,1,5,3,2,7,-4,11,-6,11,-9,12,0,3,-10,9,-4,15,-10,3,-27,27,-13,6,0.006046528,-0.0010270849,-0.0010270849,0.2551310798,-3.0739200246,2.4864658215
6,5,3,-19,2,-30,1,-33,3,-30,-4,-30,-8,-30,0,-14,-2,-18,18,-3,12,-17,1,-3,9,-18,0.0045934804,0.0047418103,0.0047418103,0.6869818897,-4.6044097716,-1.6667456593
7,5,4,27,6,39,1,33,-5,30,-6,36,-6,25,-7,34,-3,32,-27,34,-17,39,-9,32,-19,32,0.0034083389,-0.0053612925,-0.0053612925,5.3541842149,0.8321430352,-0.5487960261
8,5,17,3,19,13,14,18,-3,20,-5,19,1,13,10,0,1,2,9,0,6,-2,-2,4,0,-3,-0.0020103082,-0.0006175563,-0.0006175563,0.8326751331,-0.6964283215,0.8742704099
9,5,18,27,24,38,26,41,23,41,28,34,34,29,18,34,28,33,4,46,24,46,32,49,18,49,-0.0051611923,-0.0098900273,-0.0098900273,3.1742302467,2.8267920242,0.214708291
10,5,18,-27,19,-23,18,-21,15,-21,10,-24,7,-26,13,-24,10,-24,8,-11,12,-15,7,-17,13,-15,0.0001875088,0.0094315112,0.0094315112,2.6365817693,-2.435142961,-0.640096208
11,5,24,58,31,71,34,79,14,84,16,79,20,68,20,51,13,55,-17,62,-8,71,-9,71,-13,70,0.0018473156,-0.0125129372,-0.0125129372,6.7768689941,-0.4170013417,1.9624402192
12,5,9,19,7,14,1,11,7,7,3,7,2,8,3,21,8,17,11,46,-2,43,-10,64,-6,41,0.0067686737,-0.0041247979,-0.0041247979,4.7830434861,-3.5874907809,-0.8745095577
13,5,1,10,0,12,-1,4,0,2,2,3,8,3,2,10,1,6,-23,11,-5,10,5,18,-2,28,0.0017265379,-0.0010186061,-0.0010186061,0.6243565007,0.3688903254,-0.1681076359
14,5,-25,23,-16,36,-10,41,-17,45,-10,47,-8,43,-25,26,-12,32,-22,39,-32,36,-38,58,-38,27,0.0078487657,-0.0083444417,-0.0083444417,-0.08896397,1.8094868014,3.2740999573
15,5,17,19,15,22,19,17,21,15,25,11,28,15,17,18,20,16,17,50,15,44,9,49,9,49,0.0021931082,-0.002285257,-0.002285257,3.2513844171,-1.8281366201,-0.1119221074
16,5,13,9,10,4,13,-1,7,-2,6,-3,-1,-2,6,10,10,7,17,12,9,7,14,24,10,5,-0.0003347136,-0.0015057996,-0.0015057996,-0.2192471764,-2.1508548102,-0.6225093639
17,5,-27,78,-31,71,-26,57,-28,49,-17,46,-13,63,-32,47,-18,37,-33,56,-40,55,-23,50,-38,46,0.0038589798,-0.0133637488,-0.0133637488,4.7733925306,5.7302677436,-1.7106849633
18,5,-59,-2,-53,9,-54,18,-53,15,-53,15,-49,4,-57,12,-50,17,-64,14,-58,9,-47,24,-61,5,0.0176678002,-0.0033167526,-0.0033167526,1.1692686605,3.8600561937,1.0440059897
19,5,48,-28,43,-4,29,-3,28,-2,26,3,21,-3,23,-10,19,-6,-15,-21,-12,-7,-14,-11,-20,-6,0.0025137886,0.0124623366,0.0124623366,7.5730383409,-2.7457277724,3.9152266582
20,5,-54,38,-61,45,-68,42,-63,39,-63,28,-56,20,-61,34,-60,24,-61,29,-66,27,-66,22,-63,20,0.0168503439,-0.0058480017,-0.0058480017,5.7483267398,2.5490296604,-3.1251980777
21,5,23,34,24,45,22,36,8,35,-2,33,-7,19,9,32,7,28,17,73,7,52,-7,70,2,55,0.0070903823,-0.0083837286,-0.0083837286,5.1589623766,-5.9248346936,-1.980714071
22,5,12,-21,8,-13,4,-30,2,-30,-6,-17,-12,-24,3,-19,-7,-17,20,-11,25,-33,18,-10,25,-20,0.0007230956,0.0023394637,0.0023394637,-6.1323462426,-5.9978691832,0.049646309
23,5,-4,-8,5,1,5,11,-22,18,-24,27,-29,30,-11,2,-18,19,-10,4,-11,-2,-27,24,-16,2,0.0087652616,-0.0062117092,-0.0062117092,-8.6531094964,-4.91551313,7.1629056305
24,5,-10,-31,-6,-42,-3,-25,-4,-29,-6,-30,-5,-28,-4,-34,-5,-37,16,-34,6,-39,2,-35,10,-41,-0.0013647974,0.0084448159,0.0084448159,-1.5739849601,-0.3811599347,-1.0681583084
25,5,16,64,15,67,15,68,11,72,12,73,9,77,10,61,6,65,1,63,-1,65,-1,65,-4,63,-0.0004149191,-0.0171549208,-0.0171549208,0.5066553501,-0.074221163,2.5920616453
26,5,15,-115,21,-105,22,-103,3,-97,0,-96,-2,-101,6,-112,0,-106,-5,-104,-6,-108,-14,-97,-7,-115,0.0032275878,0.0407850072,0.0407850072,4.9773276906,-2.2970137204,1.0369483297
27,5,25,39,26,46,20,44,16,44,8,40,11,29,18,48,11,43,30,72,17,54,-2,69,15,65,0.0019258931,-0.0132524297,-0.0132524297,3.8789866877,-5.2240972133,-1.9558212026
