,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,3,4,31,5,36,4,36,-2,34,1,33,3,30,4,31,6,28,22,15,21,24,23,12,22,25,-0.00138749,-0.0062227696,-0.0062227696,4.4896933035,-3.006371214,-0.7607266082
1,3,-1,0,-7,-1,-8,-4,-1,2,-1,-1,-3,0,-7,0,-7,-2,3,-39,12,-23,42,-38,17,7,0.001482157,0.0044524819,0.0044524819,2.7038168053,-3.1232546888,-0.8416506774
2,3,4,1,4,1,2,-1,1,-1,2,3,1,2,0,4,-2,6,-9,-17,-1,0,25,-15,1,1,0.0020681359,-0.0005044565,-0.0005044565,-0.7441528204,-1.7959939663,-0.0689155184
3,3,32,62,16,35,21,2,16,-19,-3,-48,-3,-67,22,29,18,-28,69,-26,86,-69,129,-105,113,-23,-0.0166734466,0.0064353608,0.0064353608,-13.9717140532,-9.2526548148,-23.0617791507
4,3,-10,12,-5,2,4,10,-2,13,5,18,5,25,4,14,-1,25,5,-30,20,-11,62,-15,21,16,0.0042931009,0.0020560659,0.0020560659,6.3132886346,-8.0383707331,0.9919287052
5,3,-4,-1,-4,-7,-4,-5,-4,-4,-2,-1,-7,7,-5,-2,-3,1,4,-35,8,-18,39,-35,11,-9,0.0057094879,0.003092669,0.003092669,2.5808343294,-5.5733060923,0.0557300208
6,3,15,-30,15,-34,15,-33,8,-34,7,-33,3,-30,13,-37,5,-35,15,-57,15,-47,30,-57,17,-43,-0.0001905672,0.0130247995,0.0130247995,1.0703817984,-2.0486638959,-0.0887949736
7,3,8,-2,3,3,-1,-2,-2,1,0,2,0,-4,-3,-3,1,-3,-17,-37,-4,-23,44,-21,-3,12,0.0014603175,0.0026419964,0.0026419964,1.2988451614,-2.2354374583,0.2777633333
8,3,6,0,4,4,1,3,1,6,-1,6,-2,3,2,3,2,7,14,-21,12,-11,24,-22,13,-16,0.0020730328,0.0018443875,0.0018443875,1.6887410174,-2.5545956138,0.0189809588
9,3,-3,9,2,9,7,12,3,19,5,19,7,16,1,11,8,17,9,-30,17,-5,76,-17,23,35,0.0003177561,0.0019641072,0.0019641072,5.6741042293,-6.5110081416,0.8257644611
10,3,4,7,8,7,9,7,10,11,12,14,13,15,5,6,10,9,9,-16,19,-3,47,-15,20,-12,0.000903178,-0.0018958524,-0.0018958524,1.5073139236,-4.8934642662,0.2602140916
11,3,-4,-74,-5,-81,-7,-83,-5,-79,2,-79,1,-59,-14,-69,-11,-73,-42,-113,-34,-106,17,-98,-36,-72,0.0065844022,0.0196948871,0.0196948871,-5.5834771681,-1.2289079528,0.9458597497
12,3,-8,19,-12,19,-12,13,-6,15,-13,11,-8,-4,-9,9,-7,6,-13,-50,10,-22,75,-41,12,14,0.005382251,-0.0004743636,-0.0004743636,1.3577909449,-7.4864461128,-3.1255660818
13,3,-8,13,-6,16,-6,22,-5,26,-4,22,-3,19,-4,10,-3,14,10,14,11,27,29,15,13,23,-0.0012777261,-0.0023312569,-0.0023312569,5.7454992092,-1.7820398091,0.919414715
14,3,-9,16,-12,11,-11,7,-7,12,-9,16,-10,14,-10,9,-6,11,1,-17,18,-3,57,-25,19,7,0.0040472541,0.0013605729,0.0013605729,4.6569508239,-5.9129569507,-1.2422863397
15,3,9,1,15,2,15,4,15,5,20,8,21,8,18,3,18,3,26,-14,31,-5,65,-21,39,19,-0.0051202141,0.001577951,0.001577951,2.8762593122,-3.3535579969,-0.2469811392
16,3,3,0,4,-4,5,-7,1,-11,-3,-6,-8,-5,4,-4,-2,-10,5,-20,9,-19,23,-30,10,-22,0.0016736984,0.0019116215,0.0019116215,-2.2926883834,-1.1251613054,-2.3628049959
17,3,-22,15,-18,17,-15,19,-23,31,-23,29,-18,22,-18,7,-17,10,-15,-19,-3,0,29,-25,-1,4,0.0097333491,-0.0013801455,-0.0013801455,4.2800299071,-4.8884749063,0.4695692007
18,3,15,28,9,30,7,21,15,31,7,33,11,23,10,13,12,17,17,-12,32,8,75,-8,35,40,-0.0067310818,-0.001773946,-0.001773946,4.2346868466,-2.2832603768,-0.880038791
19,3,1,21,3,22,7,23,6,26,0,29,-4,25,4,13,4,18,7,-17,10,3,28,-1,8,12,0.0030482821,-0.0031639636,-0.0031639636,3.1352235303,-3.4665324575,1.024407573
20,3,3,-16,3,-16,3,-17,-2,-15,1,-13,1,-9,2,-13,-2,-12,-5,-25,-9,-18,4,-22,-10,-19,0.0039241984,0.0033900402,0.0033900402,-0.9933052484,-1.0446493744,1.2109150122
21,3,1,27,-1,27,-1,24,-2,19,-5,11,-5,3,3,21,-3,10,15,7,24,19,40,-9,30,6,-0.001441583,-0.0024883375,-0.0024883375,1.920247307,-2.8782742852,-4.9364210386
22,3,2,1,3,-6,6,-7,9,-2,7,3,1,5,5,-4,6,-1,0,-37,20,-29,58,-37,22,-10,0.0029715262,0.0040329061,0.0040329061,1.2326216797,-5.7466421057,-0.442622635
