,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,0,11,53,12,66,7,68,15,70,15,71,13,66,6,58,7,60,4,63,-2,68,-16,60,0,68,0.0018247422,-0.0157664195,-0.0157664195,5.984616094,-1.5212340304,1.2291437676
1,0,0,12,3,25,2,24,-8,27,-7,28,-4,21,-5,9,-5,11,-1,33,-6,26,-11,33,-9,27,0.0047461763,-0.002912432,-0.002912432,2.6390444367,-2.0098054372,0.5276949344
2,0,2,41,7,57,3,65,-15,59,-14,51,-8,42,-7,48,-9,45,-9,43,-14,45,-14,39,-14,41,0.002950601,-0.0090967752,-0.0090967752,5.9231842907,0.1177247704,-0.2934941054
3,0,6,51,4,56,-6,59,5,56,1,55,-2,47,7,45,1,37,14,49,9,51,2,41,11,38,-0.00369028,-0.0106384642,-0.0106384642,5.2051585557,1.2823205652,-2.1276004389
4,0,20,39,35,77,32,84,-4,85,-7,83,-5,53,6,50,2,50,2,51,-4,51,-16,49,-4,47,0.0047647301,-0.0058690459,-0.0058690459,11.8214978628,-4.3664552612,0.2723621419
5,0,14,77,19,102,14,113,2,110,11,101,21,86,5,84,6,79,-14,96,-17,114,-9,90,-16,99,-0.0017927007,-0.0161991045,-0.0161991045,13.9542036435,4.8177422635,-0.4386779963
6,0,4,39,5,57,-1,71,-13,68,-9,55,2,38,-9,41,-3,38,-15,28,-16,17,-11,20,-16,56,-0.0015046999,-0.0065312311,-0.0065312311,8.6528965757,4.4787513963,-1.454129966
7,0,6,28,5,33,5,33,-14,33,-10,36,-7,33,-3,24,-7,22,4,-10,-1,-15,-8,-12,-2,7,-0.0030890151,-0.0063854232,-0.0063854232,-0.7004993002,2.6494229967,0.1041407966
8,0,12,175,23,192,24,197,-3,191,1,183,16,168,4,157,11,148,-17,160,-6,187,4,155,-8,171,-0.0025659632,-0.0382926501,-0.0382926501,17.9558854889,4.067359027,-1.5357391996
9,0,8,60,19,82,19,92,-9,93,-4,94,2,80,1,59,-2,64,-26,54,-19,72,-22,58,-25,73,0.0045503662,-0.0157627091,-0.0157627091,7.6551909098,0.1982056794,2.4169905624
10,0,7,25,12,52,4,52,-17,49,-11,45,3,34,-4,25,0,25,-13,30,-13,39,-10,26,-14,42,2.93580815196037E-05,-0.0020636395,-0.0020636395,11.729649526,3.7117073717,-1.3890951097
11,0,2,14,7,13,17,-6,-12,-9,-5,6,1,11,1,-6,0,-9,0,-3,2,-8,2,3,0,5,0.0013773874,-0.000302881,-0.000302881,-2.4111188801,-2.1282727123,0.6627757997
12,0,-7,29,1,46,0,54,-11,57,-7,52,2,45,-7,35,-6,38,-12,46,-17,51,-17,46,-14,45,0.0026326911,-0.008541882,-0.008541882,3.7726244073,1.335340311,0.5690779991
13,0,17,54,29,93,24,103,2,107,17,115,28,104,8,66,10,77,-25,66,-29,92,-27,74,-32,85,-0.002266895,-0.0114635602,-0.0114635602,12.2524549011,7.4641586341,4.2318684224
14,0,1,25,1,35,-2,33,-13,31,-10,31,-8,27,-5,24,-6,22,-6,20,-6,28,-2,16,-3,18,-0.0007093363,-0.0063763335,-0.0063763335,2.0225245493,1.768159266,-0.7309856835
15,0,5,1,5,11,5,5,-11,4,-12,12,-11,2,-4,0,-6,0,10,7,-2,6,-9,8,-2,3,0.0036928838,-0.0002308637,-0.0002308637,0.1315296197,-3.7241812711,-0.2697633447
16,0,6,53,15,61,26,43,-9,40,5,55,18,56,5,24,10,22,10,29,7,25,8,27,7,24,-0.0079862718,-0.0084441677,-0.0084441677,3.1037759888,4.8762731589,-0.4915876414
17,0,-4,19,-5,31,-6,33,-15,34,-9,40,-2,34,-8,19,-8,26,-26,5,-23,22,-11,16,-26,16,-0.0009726975,-0.00183063,-0.00183063,6.932892937,6.7769577236,2.4604880606
18,0,17,-30,19,-24,20,-24,20,-19,19,-13,15,-12,15,-29,12,-21,-25,-32,-11,-20,-4,-22,-15,-27,0.0011754055,0.0135232098,0.0135232098,5.0807774199,-0.3082094915,3.4522713545
19,0,10,35,17,53,16,53,-10,52,-6,43,1,30,8,30,1,25,11,31,3,36,2,25,6,32,-0.0026186081,-0.0049588978,-0.0049588978,9.4968153364,0.3074910064,-2.3137272962
20,0,-4,80,-6,91,-10,90,-9,88,-8,86,-10,80,-11,73,-10,67,-13,81,-16,87,-16,78,-17,83,0.0050046239,-0.0194779411,-0.0194779411,4.7503038244,-0.6591180964,-0.5492332255
