,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,4,15,-12,9,-11,1,5,24,5,19,-7,13,-6,8,20,6,25,-22,49,-19,52,-28,58,-31,108,0.0207777293,0.0002007894,0.0002007894,4.9381288569,-16.6130044915,3.5469553634
1,4,-11,-11,-16,-20,-13,-20,-8,-26,-12,-34,-12,-33,-7,-17,-8,-22,-19,-4,-2,-21,-1,-13,-8,52,0.0107030557,0.0040431395,0.0040431395,-0.1505926191,-7.4619072113,-1.306899297
2,4,-7,-21,-16,-28,-16,-33,-9,-37,-15,-39,-19,-40,-7,-29,-9,-33,-8,-6,-1,-34,-6,-8,-8,35,0.0111198535,0.0056321509,0.0056321509,-1.281498459,-8.555126225,-1.084880326
3,4,3,-39,-7,-50,-13,-42,-8,-35,-16,-40,-25,-29,-9,-19,-16,-12,-20,-11,-25,-30,-29,-3,-31,14,0.0152656781,0.00722019,0.00722019,-1.2837009569,-9.6035503846,3.0594804559
4,4,5,8,2,7,-3,19,3,29,-8,21,-16,23,-6,28,-14,37,-38,41,-31,37,-42,48,-42,79,0.0186034646,-0.0033578686,-0.0033578686,3.3299044842,-11.2121393245,4.0364554524
5,4,4,21,6,29,-3,34,-8,27,-9,26,-8,20,1,28,-7,25,-5,32,-7,29,-13,27,-9,54,0.0051630493,-0.0063338839,-0.0063338839,3.2628824295,-3.0155830854,-0.2681970288
6,4,-7,-2,-10,2,-22,4,-11,-5,-15,-3,-19,0,-9,10,-15,8,-10,17,-13,8,-19,14,-14,31,0.0084505212,-0.0028814785,-0.0028814785,-0.4927749304,-4.0926503795,0.0096029154
7,4,-1,-64,0,-70,3,-73,3,-72,-3,-72,-8,-75,6,-67,-4,-67,3,-55,6,-71,-6,-60,4,-3,0.0098712625,0.0234561116,0.0234561116,1.3825679944,-10.8425341771,-0.6523075623
8,4,3,-58,-10,-69,-15,-72,-7,-68,-18,-63,-30,-55,-8,-48,-15,-45,6,-18,-6,-50,-23,-13,-10,6,0.0183739858,0.0113674514,0.0113674514,-0.7213155685,-14.913904296,0.9323365724
9,4,8,10,-3,1,-8,2,0,-6,-2,-9,-6,-7,-2,3,-3,-4,0,38,-6,11,-17,33,-15,93,0.0125529489,0.002200678,0.002200678,3.9339519668,-10.3389112976,-0.7165666631
10,4,14,8,9,-4,13,-3,14,1,13,-2,13,4,12,7,13,8,22,35,16,4,3,35,11,85,0.0075215127,-0.0057498999,-0.0057498999,-2.5256448862,-10.5145939356,0.4158373557
11,4,-8,5,-7,-9,-6,-6,6,-3,5,2,-1,10,-2,2,-1,4,-3,19,8,-1,1,18,4,44,0.0059036077,-0.0049272552,-0.0049272552,-4.744634764,-5.2971530113,1.0447080951
12,4,-22,-27,-27,-35,-25,-36,-17,-33,-15,-34,-14,-32,-21,-28,-17,-30,-23,-2,-19,-18,-21,-2,-23,15,0.0121101113,0.0099617168,0.0099617168,1.1370212808,-4.3001271073,0.0517166551
13,4,-5,-18,-5,-34,-4,-25,12,-15,4,-15,-6,-9,0,-3,-1,5,-5,20,6,12,-4,24,0,45,0.0115285808,0.0031612217,0.0031612217,-2.3719406285,-9.8582810922,2.518568562
14,4,4,-4,8,-13,7,-1,17,8,14,9,13,5,7,13,11,17,-9,34,5,29,1,43,-3,77,0.0100787994,0.001799956,0.001799956,0.7769585438,-8.1968259559,2.7177941872
15,4,1,13,2,14,2,20,11,19,8,9,10,5,8,12,4,7,6,45,2,40,-9,34,2,54,0.0040346831,-9.6343457698822E-05,-9.6343457698822E-05,8.3912153445,-3.0320521712,-1.7403127173
16,4,7,23,4,26,1,21,-1,18,-2,17,1,12,3,9,2,4,12,34,2,18,-4,30,0,55,0.004058932,-0.0026427358,-0.0026427358,1.9717666798,-4.7146328963,-1.0373035567
17,4,-5,-25,-13,-33,-16,-37,-5,-35,-5,-28,-5,-16,-9,-18,-11,-16,-9,-4,-18,-19,-18,1,-19,17,0.0076286804,0.0056714341,0.0056714341,-1.0419246259,-3.1626936775,1.7729917777
18,4,18,-38,15,-45,14,-30,24,-16,24,-12,17,2,13,-20,12,1,-9,19,-1,4,-22,33,-17,55,0.0120213695,0.0042373538,0.0042373538,-1.6291503818,-8.1199987558,6.516533917
19,4,-14,-40,-28,-53,-34,-54,-20,-51,-21,-47,-19,-45,-21,-42,-15,-42,-11,-28,-14,-43,-18,-26,-15,-7,0.0070077581,0.008283332,0.008283332,-4.7135119133,-2.1007986932,0.2374369241
20,4,-1,47,1,43,-1,48,1,44,-4,46,-18,45,-10,54,-15,51,-31,96,-24,77,-42,84,-36,143,0.023738347,-0.0072060898,-0.0072060898,6.699196437,-14.2503757535,1.2595657622
21,4,2,14,-8,-8,-10,-1,13,5,8,-2,1,11,1,21,3,23,8,59,6,39,-7,56,2,77,0.01185669,-0.0097239949,-0.0097239949,-2.6239617473,-9.687768277,0.5731096093
22,4,4,-4,-5,-15,-5,-21,6,-23,6,-27,6,-16,4,-14,1,-19,8,10,5,-9,3,9,4,40,0.0034739096,0.0028151423,0.0028151423,-0.6062333041,-3.7436078399,-0.5943559079
