,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,3,4,26,6,33,4,36,4,36,2,34,1,28,4,30,3,30,-1,14,4,25,11,12,7,29,-0.0018427984,-0.0036715344,-0.0036715344,6.32504898,0.7674742081,-0.2645673732
1,3,4,-6,0,2,-11,0,8,1,-2,1,-6,-7,-1,2,-3,-1,-28,-39,-1,-27,29,-40,0,12,-0.0007144297,0.0030989423,0.0030989423,1.6091272151,0.9877596431,-0.1689172279
2,3,-1,-2,0,1,-2,2,0,2,0,2,1,1,-2,3,2,5,-29,-19,-9,-1,8,-15,-9,-4,-0.0023168437,0.001010336,0.001010336,0.1396845028,4.1730150607,0.765991641
3,3,13,71,-14,46,-14,4,-20,-24,-37,-46,-30,-72,2,32,0,-28,58,-17,72,-74,102,-108,107,-22,-0.0235668751,0.002802331,0.002802331,-5.64587088,1.8876338666,-18.7852358031
4,3,5,11,2,16,-5,20,1,22,-5,24,-9,21,-3,13,-8,20,-54,-30,-16,-11,23,-20,-20,20,0.0034912606,8.87513160705636E-05,8.87513160705636E-05,2.862702608,0.1754585386,2.1828787249
5,3,9,-33,5,-35,-1,-35,3,-35,-1,-30,-5,-29,5,-38,-1,-35,-10,-61,-1,-50,6,-60,-1,-50,-0.0013833663,0.0084683485,0.0084683485,-4.6313948769,1.1755500319,0.2135671469
6,3,-3,3,-1,2,-4,-1,-3,0,-4,5,-5,5,-4,-1,-3,1,-37,-32,-5,-16,15,-23,-9,24,0.0009841509,-0.0001755916,-0.0001755916,-0.9017917013,1.2983185811,0.7948113979
7,3,7,6,2,3,1,1,3,2,5,5,4,6,5,5,3,6,-6,-25,5,-10,17,-23,6,-18,-0.0030735621,-0.002038464,-0.002038464,-2.9735176003,1.7995677239,-0.2272340039
8,3,2,12,7,15,6,16,2,17,-4,15,-5,12,0,17,6,19,-37,-26,-2,-5,29,-23,0,38,-0.0006079851,-0.0019575581,-0.0019575581,0.6048553254,0.7918432797,0.2355209443
9,3,-86,107,-79,124,-91,138,-88,144,-68,140,-43,140,-99,140,-57,154,-150,120,-109,153,-25,141,-112,244,0.0126696047,-0.0273505263,-0.0273505263,10.6634652705,13.9243016325,2.9086624254
10,3,4,2,5,7,5,8,4,11,3,15,-3,15,-1,6,1,10,-20,-14,1,-2,15,-14,1,-12,0.0019159997,-0.002728384,-0.002728384,-1.51175384,-1.9388413204,0.8671934796
11,3,-5,-65,-9,-84,-4,-94,5,-97,13,-84,4,-64,-9,-76,8,-79,-38,-95,2,-113,49,-100,7,-65,-0.0010368708,0.010229785,0.010229785,-17.2792833669,-0.8423636664,-0.2898715276
12,3,-5,13,-4,22,-9,22,-9,17,-15,11,-5,-8,-5,16,-3,7,-40,-34,6,-22,48,-42,7,22,-0.0051390581,0.0006707087,0.0006707087,2.2249146621,4.4670070906,-2.7636598864
13,3,-1,15,-1,19,-3,21,6,21,5,24,2,21,1,13,-1,15,-11,11,1,31,15,14,2,25,0.0007896967,-0.001806505,-0.001806505,4.7400484766,-1.1077496602,0.3446127686
14,3,5,14,4,14,3,10,6,13,1,17,2,13,4,9,4,11,-43,-36,7,-3,60,-29,8,11,-0.0020625168,0.0001961812,0.0001961812,2.1373175015,0.2894435861,-0.3624911994
15,3,8,-10,3,-4,-3,-8,-2,-11,-5,-14,-3,-20,0,-4,-1,-11,-12,-28,5,-22,25,-33,4,-23,-0.0020893752,0.0022232756,0.0022232756,-2.1580469705,0.8560854098,-1.3218347508
16,3,2,16,-1,15,-3,16,5,16,1,14,1,12,0,11,-1,11,-28,-19,2,2,31,-28,5,4,-0.001251271,0.0001836494,0.0001836494,3.043607953,0.8863128426,-0.5580818828
17,3,4,24,7,37,3,33,1,34,0,35,3,28,1,22,0,24,-41,-15,-3,13,37,-13,0,59,0.0003254543,-0.0029761679,-0.0029761679,3.2507229423,-0.3705525752,0.4999726687
18,3,-4,18,0,18,-1,14,2,19,2,29,0,32,0,13,-3,19,-25,-15,-7,3,8,-6,-10,26,0.0005133031,-0.0043342486,-0.0043342486,-0.3939102363,1.5250745816,1.4876172037
19,3,-10,10,-10,0,-3,0,-2,3,-4,0,-3,0,1,-2,-4,-3,-22,-42,1,-20,23,-39,2,-17,0.0005145919,0.001277864,0.001277864,-0.7957605402,-0.4328036293,-0.6925967477
20,3,6,-6,5,-6,0,-2,8,-2,6,2,6,3,0,-4,5,1,-26,-39,2,-18,25,-40,4,-15,-0.00216087,0.0015307963,0.0015307963,-1.5851576645,1.3558621543,0.4020411826
21,3,-3,5,-3,7,-3,3,-4,8,-4,8,-6,7,-2,2,-4,2,-19,-20,4,-6,20,-26,8,21,0.0012202265,-0.0008301288,-0.0008301288,-0.8464245353,-2.0438108246,-0.6819756319
22,3,-1,15,-2,13,-3,10,-3,8,-1,15,-2,17,-2,8,-2,12,-31,-22,-2,-5,25,-18,-3,34,2.15785985346884E-05,-0.0025017448,-0.0025017448,-0.641126881,0.7842736193,0.3472364132
