,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,0,16,62,15,75,10,75,-2,70,-7,67,-7,53,12,62,2,55,44,62,24,67,7,61,27,65,-0.0117472447,-0.0156126879,-0.0156126879,5.9285015745,5.6396231649,-1.8423470539
1,0,0,23,-5,27,-4,25,-10,26,-6,25,-3,19,3,10,-1,11,17,39,8,29,-7,34,17,23,-0.0059414301,-0.0025889352,-0.0025889352,3.3149227889,3.0100864308,-0.6105423737
2,0,10,40,11,53,6,56,-4,62,-6,58,1,41,6,39,8,45,21,38,18,45,14,42,22,40,-0.0047961362,-0.0081432797,-0.0081432797,6.0890924848,0.8084588929,0.5744631332
3,0,101,44,105,29,120,16,96,15,106,23,104,24,100,8,102,1,116,-5,123,-3,119,-15,126,-6,-0.0269383574,-0.0006319098,-0.0006319098,-0.2178795275,-1.2913478137,-3.3309746745
4,0,3,41,8,50,12,57,-1,60,-10,49,-7,40,5,40,-5,47,15,48,7,51,0,51,4,39,-0.001013875,-0.0127252676,-0.0127252676,3.6769836272,0.5759047858,1.1080520594
5,0,14,38,21,45,23,52,-2,55,-7,55,-4,41,18,21,10,29,23,24,21,35,19,33,21,33,-0.0043007266,-0.0080285892,-0.0080285892,7.3119755422,0.9497074816,1.8774666186
6,0,-4,62,0,85,-4,85,-42,83,-42,68,-23,38,-5,49,-12,47,34,65,11,47,0,51,21,41,-0.0054018758,-0.0085508488,-0.0085508488,8.3050927171,4.21362387,-2.0144836628
7,0,-9,94,-9,103,-4,106,-9,112,-9,99,0,79,2,80,0,83,34,96,37,111,42,95,39,101,-0.0065618958,-0.0200106017,-0.0200106017,9.8788488263,-2.2484875993,-1.1874549342
8,0,-3,38,-3,56,-4,59,-1,66,-5,54,-2,32,-6,32,2,35,11,23,18,21,24,29,19,57,-0.0011997987,-0.0072675422,-0.0072675422,6.0480663919,-2.3156459844,0.5173408808
9,0,14,25,16,33,15,32,-6,35,-6,34,-4,23,4,17,4,22,-1,-14,-1,-15,-2,-9,-1,10,0.0045850873,-0.0049573444,-0.0049573444,-0.3296059013,-1.2651087635,0.8258571386
10,0,-16,73,-10,87,-11,88,-21,88,-22,90,-21,77,-12,66,-12,70,1,74,0,83,-1,81,1,85,-0.0004145168,-0.0184146389,-0.0184146389,6.3688713121,0.5005218336,0.5562015593
11,0,-10,88,-6,95,-1,93,-24,93,-30,86,-21,67,-4,55,-10,56,30,60,28,72,36,54,34,72,-0.0039665662,-0.0152043402,-0.0152043402,8.2531125071,-0.6305325497,-2.890274986
12,0,-21,28,-10,45,-9,49,-23,51,-27,48,-26,24,-16,21,-8,25,-3,29,6,40,8,35,4,50,0.0011179894,-0.0043284632,-0.0043284632,9.2231025698,-1.5443688872,1.4101018449
