,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,1,32,71,36,97,19,110,22,110,12,109,10,93,22,72,9,79,-17,76,-11,81,-24,68,-16,89,0.0038981885,-0.0206809565,-0.0206809565,9.3836869876,-2.1183845284,3.1317271828
1,1,-4,-8,-6,-9,-9,-10,-9,-15,-17,-18,-21,-19,-12,-10,-10,-13,-14,0,-14,-16,-17,-7,-21,21,0.0097153056,0.0041529648,0.0041529648,3.2166839828,-4.1962964007,-1.4549818828
2,1,14,26,18,47,7,59,-26,56,-26,50,-17,42,-11,37,-10,36,-32,7,-29,12,-26,6,-33,13,0.0016325377,-0.0051975697,-0.0051975697,3.9159388414,1.5275977769,1.7694541958
3,1,-66,15,-49,-21,-23,-42,-56,-26,-88,1,-144,12,-63,-14,-89,-2,-96,-52,-43,-60,-102,-48,-65,-40,0.0362637611,0.002085004,0.002085004,-4.7896300204,-22.0220378252,2.0667334006
4,1,-6,60,-4,58,0,58,1,51,2,50,3,50,-3,51,-4,47,-22,35,-14,30,-23,28,-20,56,0.0016106311,-0.0102271251,-0.0102271251,6.3124057261,2.314097463,-0.7061430867
5,1,-14,19,-13,27,-16,30,-20,21,-21,15,-16,11,-14,10,-15,5,-12,-9,-16,-13,-14,-7,-15,-12,-0.0010614097,-0.0033713654,-0.0033713654,1.4962673051,3.3229436302,-1.4220959921
6,1,13,-52,14,-47,8,-39,-1,-36,-1,-30,-6,-26,5,-55,-7,-41,-18,-46,-20,-64,-32,-23,-40,-5,0.0137672368,0.0150150098,0.0150150098,2.3668194946,-6.6806667198,4.3585100159
7,1,16,45,11,53,6,52,2,46,-2,48,-2,40,2,44,2,39,-47,59,-30,49,-29,59,-42,88,0.0118674245,-0.0048970208,-0.0048970208,9.7116197267,-2.7980252748,0.5035631739
8,1,7,3,9,18,1,23,-27,20,-27,19,-21,12,-9,-1,-14,-2,-1,-3,-11,-24,-17,3,-17,21,0.0049014166,-0.0007438138,-0.0007438138,-0.0478358261,-3.0018731415,0.9712191326
9,1,45,49,50,70,45,70,24,69,21,62,24,47,30,46,22,41,-40,46,1,55,5,51,-12,88,0.0021316074,-0.0099474825,-0.0099474825,9.216078451,-2.5412076878,0.7822572127
10,1,28,10,27,31,18,35,12,33,2,27,7,7,15,11,16,11,-5,4,18,-2,8,0,14,19,-0.0072335415,-0.0007003434,-0.0007003434,3.0435212279,0.6309474573,-1.3132863084
11,1,32,42,35,70,27,75,6,77,8,79,16,68,14,41,11,43,-42,21,-21,42,-12,34,-28,68,0.0009398963,-0.0101655945,-0.0101655945,6.2690639055,1.5555634451,3.6395109956
12,1,19,18,12,33,2,38,4,28,4,27,10,19,7,14,14,13,3,-3,5,-7,7,-9,7,-5,-0.0103138387,-0.0049339533,-0.0049339533,1.1485431874,4.7315748403,-0.7122851051
13,1,-9,18,-2,51,-9,60,-23,57,-17,61,-13,48,-24,15,-23,19,-59,6,-64,9,-53,21,-73,51,0.0110103339,-0.0041843131,-0.0041843131,3.5222949759,1.8146058798,4.224310787
14,1,-27,28,-19,31,-14,31,-28,25,-12,24,-3,34,-20,7,-18,6,-41,12,-40,12,-27,13,-42,20,0.0046689361,-0.0017741397,-0.0017741397,3.7117402039,4.4959932035,0.6134265568
15,1,-35,-32,-28,-43,-7,-67,3,-97,45,-109,79,-83,-25,-59,29,-92,-27,3,-28,-8,0,0,-34,21,0.009385854,0.0260381736,0.0260381736,12.1529978105,6.2364071036,-5.032030233
16,1,23,-5,18,0,14,-2,6,-4,-3,-6,-5,-19,11,-2,10,-8,14,-8,14,-21,12,-13,12,10,-0.0006075408,0.0029768981,0.0029768981,2.6329480114,-2.6818828788,-2.4993542181
17,1,-66,28,-92,25,-112,15,-102,-2,-89,-1,-78,17,-96,6,-83,-11,-108,4,-115,-4,-78,-11,-107,17,0.0228890479,0.0009230487,0.0009230487,3.2576378041,6.6195450492,-1.8202715434
18,1,14,21,16,28,13,31,7,33,9,36,13,27,6,15,12,21,-25,-20,-4,-7,2,-7,-15,22,-0.0077748783,-0.0018592849,-0.0018592849,3.39920682,5.3582687249,2.3792444556
19,1,29,-44,28,-41,24,-30,9,-30,8,-27,4,-28,17,-43,5,-36,-8,-56,-6,-56,-20,-43,-17,-22,0.0045780372,0.0173789877,0.0173789877,2.9155976939,-4.741594762,3.4271229411
20,1,35,44,32,55,20,66,10,69,6,68,3,63,22,48,9,53,4,29,-1,37,-12,43,-6,44,-0.0010234378,-0.0147601888,-0.0147601888,-0.5818122665,-3.9973605726,4.6370198489
21,1,27,19,27,35,16,36,11,33,-8,32,-15,14,11,21,2,14,-6,22,0,20,-14,22,-9,46,0.0073078945,-0.0007911697,-0.0007911697,6.6353159248,-6.2783729133,-0.5632417281
22,1,-12,-7,-10,0,-20,18,-23,5,-14,7,-9,19,-7,7,-13,9,-39,-20,-33,-18,-30,-15,-34,25,0.0049217939,0.0009233318,0.0009233318,-0.2210131163,1.4568790774,3.1640023672
23,1,5,64,6,77,6,78,-2,75,-5,73,-3,61,1,59,3,57,-32,15,-28,29,-36,22,-31,32,-0.0010334644,-0.0131251067,-0.0131251067,7.0039838945,4.2814852007,0.5339081585
24,1,12,19,11,26,2,31,-11,33,-19,35,-24,26,-2,19,-17,23,-18,-3,-19,4,-27,6,-24,6,0.0042078178,-0.0035096444,-0.0035096444,0.5912949349,-3.0928200632,2.095742756
25,1,-22,-87,-18,-88,-20,-71,-17,-73,-13,-73,-21,-63,-29,-68,-17,-60,-44,-73,-44,-64,-37,-55,-45,-48,0.0162535347,0.0255529433,0.0255529433,-0.9437053993,-2.3822105737,4.1277062141
26,1,24,32,24,42,19,45,15,44,15,46,13,46,16,32,10,38,-39,5,-16,23,-5,24,-26,48,0.0005092919,-0.0065135285,-0.0065135285,5.5095324002,1.4813099949,3.892934672
27,1,33,92,31,115,16,111,0,100,-14,102,-17,85,4,85,-13,75,-50,51,-37,68,-38,63,-51,77,0.0096721612,-0.0145685896,-0.0145685896,14.9636831346,-5.3824815057,0.2565386913
28,1,13,44,10,46,2,41,-8,43,-8,45,-5,48,-1,25,-6,23,-14,20,-9,3,-12,24,-16,52,0.0011756755,-0.0083617941,-0.0083617941,0.9120082734,-0.2885173519,1.436810641
29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,11,-24,16,-19,20,-20,-15,-17,-8,-14,3,-15,-1,-31,3,-26,-9,-66,1,-71,7,-56,-2,-36,-0.0065029534,0.0086121075,0.0086121075,-3.9859753315,2.9018012546,1.9715019063
31,1,3,17,4,25,1,26,-4,23,-3,21,-1,21,-2,16,-4,16,-24,15,-11,7,-21,12,-18,31,0.0040284358,-0.0027266424,-0.0027266424,3.7396321399,0.0924968727,0.6695494904
32,1,8,54,11,65,9,71,1,66,3,64,8,50,5,43,3,40,-4,31,-17,21,-25,36,-21,27,-0.0020269416,-0.01038941,-0.01038941,5.1700073458,2.8303294113,0.1671921207
33,1,-7,15,-6,9,0,0,-7,-1,-7,0,-8,2,-5,5,-8,2,-5,18,-7,-9,-15,9,-8,26,0.0040499866,-0.0012556426,-0.0012556426,1.4550413276,-1.9120187242,-1.5396412185
34,1,-20,4,-19,13,-25,15,-16,7,-10,7,-9,10,-23,14,-13,8,-67,-10,-41,-7,-20,-16,-38,23,0.0060070902,0.0005373955,0.0005373955,2.9320356732,4.1571205117,0.3124447573
