,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,5,-5,73,-1,75,8,75,0,72,3,68,6,67,-1,62,7,58,20,90,11,85,0,97,13,84,-0.0018988966,-0.0173248649,-0.0173248649,5.7969681119,-0.2446021444,-1.3332333218
1,5,-5,-1,0,-6,5,-6,-8,-6,-6,-1,-4,0,-4,-8,-3,-8,3,21,-2,9,-6,20,-2,6,0.0037111938,0.0003277808,0.0003277808,0.4456878476,-3.4292493927,-0.1750963396
2,5,8,34,14,49,14,52,-11,60,-16,56,-13,39,4,40,-5,44,1,87,-8,63,-16,96,-9,110,0.0166603443,-0.0105728209,-0.0105728209,3.3553060822,-17.8228891591,0.7231522649
3,5,-20,52,-19,38,-10,32,-4,27,2,29,11,31,-8,48,2,38,9,62,10,59,13,57,11,58,0.0025569391,-0.0134160034,-0.0134160034,-1.4212571671,-4.6013083514,-2.4859523449
4,5,11,37,9,42,9,43,-10,42,-11,44,-13,43,0,24,-10,30,-13,23,-8,27,-15,31,-13,19,0.0035760086,-0.0061953738,-0.0061953738,4.1427122817,-0.7508688461,1.6756000999
5,5,10,22,0,17,-1,10,0,7,0,6,1,4,3,11,3,5,15,19,6,6,2,12,8,5,-0.0048611695,-0.003953509,-0.003953509,-1.1209822032,2.4864249057,-1.7602564215
6,5,10,-26,6,-31,3,-34,6,-35,9,-30,5,-20,4,-19,4,-16,8,-4,-4,-16,-12,-1,-3,-19,-0.0003757738,0.0036448613,0.0036448613,-2.2945321232,0.5490355253,1.1613683898
7,5,-4,37,1,38,8,37,1,36,2,42,-1,42,0,33,-1,36,-13,34,0,41,2,37,0,30,0.0041435678,-0.0058249794,-0.0058249794,5.9240718569,-3.9027586344,0.4518142804
8,5,7,20,7,19,11,16,-8,16,-3,16,3,11,7,2,0,1,21,-3,5,-5,2,-3,8,-8,-0.0059670116,0.0001886077,0.0001886077,2.2664422054,4.3102222973,-1.1945737418
9,5,-13,40,1,36,11,43,1,44,6,39,9,36,-1,44,6,40,16,47,13,54,10,46,17,39,0.0002376153,-0.0109360479,-0.0109360479,2.2505678691,-3.0643246212,-0.9086692757
10,5,-9,64,1,81,4,85,-14,81,-9,78,7,57,-1,60,0,54,-7,70,4,75,16,66,5,75,-0.0062705597,-0.0118981972,-0.0118981972,8.8813125399,5.9899008594,-1.3371382394
11,5,1,1,-4,5,-10,9,-2,13,-6,16,-9,14,-3,17,-9,21,-7,39,-8,47,-13,43,-7,54,0.0015693603,-0.0028480701,-0.0028480701,5.2617086023,0.8065694846,1.1482286134
12,5,-4,8,1,4,6,5,-2,6,-1,11,-6,20,-2,5,-4,9,-28,-4,-5,31,7,9,-6,23,0.0058126929,-0.0046992898,-0.0046992898,-2.8833851697,-4.4219476966,1.4129990676
13,5,-10,50,-1,53,9,46,-9,47,-11,40,-10,28,-5,40,-1,30,29,47,21,38,2,41,23,25,0.0016873144,-0.0078264102,-0.0078264102,3.3820733954,-5.7445251245,-2.8886369023
14,5,-2,18,18,31,22,50,-11,65,-3,70,-1,76,-1,42,-3,62,-25,57,-20,68,-31,73,-27,72,0.010357725,-0.0113377869,-0.0113377869,3.8010344232,-5.6655690978,5.2665360444
15,5,-1,16,4,13,4,17,-4,20,-2,23,-5,26,0,18,-1,18,6,47,-2,41,-6,49,-1,47,0.002349548,-0.0078270063,-0.0078270063,-1.0922837098,-1.9703029952,0.3945716253
16,5,2,5,-3,-2,-1,-14,3,-11,6,4,5,9,0,5,2,8,2,15,-1,8,-6,14,0,11,-0.0030243353,-0.0044460222,-0.0044460222,-3.7513926759,3.4629616052,0.3612231915
17,5,-5,53,2,49,8,53,-10,67,-4,75,-6,85,-6,43,-6,48,-10,55,-2,59,-6,57,-4,52,0.0041454663,-0.0124768429,-0.0124768429,3.8372527367,-2.1479974021,1.3861968031
18,5,2,-1,5,14,1,16,-1,18,-10,11,-15,-6,0,17,-7,13,0,20,11,8,9,8,15,-1,0.0017374291,-0.0021028668,-0.0021028668,2.3189403714,-2.9588616278,-2.2798347869
19,5,-13,-5,-11,4,-12,-4,-7,-9,-15,-2,-14,-21,-10,-8,-10,-11,-11,-9,-2,-8,6,-21,1,-9,0.0011792358,0.0093413554,0.0093413554,6.4994730925,0.1353962728,-2.002208922
20,5,1,-41,5,-33,5,-30,3,-31,10,-28,12,-32,1,-36,7,-33,-1,-23,-1,-20,4,-12,-2,-20,-0.002190948,0.0119565241,0.0119565241,3.0777080472,2.4698878796,1.2379172987
21,5,6,45,2,39,7,16,-26,9,-23,3,-9,-10,-2,22,-2,-1,20,18,16,-3,22,1,22,2,-0.0080911452,-0.0066991858,-0.0066991858,-4.6865704608,3.3134718327,-6.0265844221
22,5,0,65,4,74,4,74,-2,70,-3,67,8,51,1,71,5,65,12,63,7,70,10,60,10,58,-0.0062683192,-0.0156142116,-0.0156142116,4.3439242029,3.9332495394,-1.6945644664
23,5,6,-40,13,-36,13,-26,1,-17,5,-34,13,-34,5,-44,3,-41,0,-43,-4,-44,-4,-39,-5,-42,-0.0011393884,0.0139894634,0.0139894634,4.0779453663,1.2618462419,1.4002655414
24,5,4,85,5,87,8,76,-5,73,-2,76,0,69,3,71,0,67,5,71,5,69,3,66,4,68,-0.0020903081,-0.0190790966,-0.0190790966,1.2911478959,1.0620262853,-1.0583354688
25,5,13,-110,8,-107,8,-111,-5,-116,0,-111,3,-116,9,-117,4,-120,11,-117,3,-116,4,-111,2,-131,-0.0046973638,0.0406280681,0.0406280681,3.7335110168,2.8464088933,-0.0766347632
26,5,19,39,16,53,9,53,5,51,7,50,11,45,7,46,9,49,8,66,-7,58,-14,76,-9,61,-0.0018002419,-0.011010237,-0.011010237,5.6878715547,1.791753017,2.2472785541
27,5,-2,26,-3,22,-2,26,1,28,4,27,8,29,-2,23,5,24,12,45,4,38,2,47,4,42,-0.0026931708,-0.008482378,-0.008482378,-0.5430616069,1.9561761345,-0.0716371005
28,5,5,10,-1,5,-2,-2,2,-2,-6,-5,-8,-9,2,2,-3,-5,19,13,14,6,8,4,18,8,0.0063786304,-0.0008031949,-0.0008031949,-0.0348108869,-10.2372295062,-2.3185317183
29,5,-5,8,-5,6,-3,-9,-15,-9,-17,2,-21,2,-12,1,-13,-2,2,-5,-3,-21,-9,-13,-1,-17,0.0115132332,-0.0007858463,-0.0007858463,-2.9733963248,-11.0765373006,-0.852757349
30,5,-6,25,-8,18,-3,10,-9,13,-11,19,-20,25,-9,14,-11,15,-3,20,-4,10,-10,22,-6,4,0.0047847005,-0.0095645543,-0.0095645543,-4.799323377,-2.3369072546,-0.2425301279
31,5,4,-29,-3,-37,-3,-48,-4,-47,-4,-34,-12,-25,-1,-35,-9,-33,6,-21,-6,-33,-24,-22,-7,-37,0.001833362,0.0067253858,0.0067253858,-2.2037652656,0.2398421354,0.696187526
32,5,6,11,4,17,1,12,1,7,5,11,11,12,6,15,3,13,4,26,0,17,-1,26,1,21,-0.0062448003,-0.0057065375,-0.0057065375,-1.6048034192,5.8331618699,0.2573014539
33,5,-9,16,-6,10,-2,11,3,8,5,8,6,7,-4,14,4,9,9,24,16,25,18,10,18,20,-0.0013146496,-0.0017089546,-0.0017089546,1.8622561494,-1.3406066809,-2.1500029603
34,5,3,34,8,37,11,37,-4,40,-9,41,-12,39,1,32,-4,34,3,36,-1,38,-9,36,-2,36,0.0071203439,-0.0095049329,-0.0095049329,0.7377473872,-7.3814500072,0.1731309463
35,5,2,41,3,45,1,39,-4,41,2,53,-2,52,5,38,-3,40,0,47,-2,49,-5,46,-3,48,0.0011723358,-0.0130857043,-0.0130857043,-0.1384379225,-0.5771502318,0.6881570353
36,5,-10,80,-9,78,-5,76,-5,71,-6,61,0,51,-4,74,-2,64,2,84,5,89,12,72,10,89,-0.0010794615,-0.0165560097,-0.0165560097,4.5046734948,-0.5301586511,-2.9396438861
37,5,13,25,16,39,16,36,5,40,3,60,-3,61,4,26,-4,43,-21,37,-22,47,-27,51,-29,43,0.0051142977,-0.0107809268,-0.0107809268,0.5919988193,-0.4538815244,4.8778898484
38,5,2,0,-2,-2,2,-9,6,-11,5,-8,0,-3,2,1,1,1,0,9,-1,-7,-3,11,-3,-9,0.0024042705,-0.0028611161,-0.0028611161,-3.2404867011,-2.603677011,0.4352176262
