,class,left_eyebrow_18x,left_eyebrow_18y,left_eyebrow_20x,left_eyebrow_20y,left_eyebrow_22x,left_eyebrow_22y,right_eyebrow_23x,right_eyebrow_23y,right_eyebrow_25x,right_eyebrow_25y,right_eyebrow_27x,right_eyebrow_27y,left_eye38_x,left_eye38_y,right_eye45_x,right_eye45_y,left_lip49_x,left_lip49_y,lip_center_upper52_x,lip_center_upper52_y,right_lip55_x,right_lip55_y,lip_center_lower58_x,lip_center_lower58_y,trans_x,trans_y,trans_z,rot_x,rot_y,rot_z
0,4.0,11.55157470703125,-18.015945434570373,-4.912689208984347,-6.5594787597655975,-24.977466583251964,-0.3408050537109659,3.953521728515625,1.829055786132784,6.363670349121094,6.005966186523409,3.116668701171875,2.1154327392578125,8.081886291503906,8.290374755859375,1.4046173095703125,5.7832794189453125,12.999549865722642,-5.557579040527337,-16.26129961013794,-13.556640624999995,11.042022705078123,-30.94695281982423,-10.782315731048584,34.49427032470703,-0.01470075687393546,-0.009107656776905051,-0.009107656776905051,0.4301170836040081,35.13094630229497,-0.1365314296301564
1,4.0,11.961944580078152,-14.154708862304688,0.25439453125,-8.647262573242216,-15.324985504150375,-3.3242645263671875,-2.4502754211425706,3.085662841796875,3.78448486328125,4.675262451171903,2.57373046875,4.6679229736328125,1.8776626586914065,1.7796783447265625,4.178138732910156,1.620681762695341,16.750724792480472,-1.3114356994628906,-17.460854887962338,-14.550575256347651,8.475494384765625,-20.90494537353515,-10.51253128051758,31.905143737792983,-0.002606838010251522,-0.00024191290140151284,-0.00024191290140151284,0.15770432482998142,32.87651269745245,2.782718078538469
2,4.0,11.939575195312527,-13.688583374023464,2.0634078979492188,-7.392364501953182,-11.52387619018554,-0.3748626708984091,-3.4668540954589844,4.111862182617188,3.0699615478515625,6.810760498046848,2.873931884765625,5.602874755859375,2.314338684082017,-1.1180114746094034,3.53875732421875,-1.5145874023437216,16.438926696777347,5.9719505310058585,-18.91616857051849,-17.999109268188477,5.536407470703125,-15.748088836669915,-8.301562309265138,31.298362731933594,-0.0011844243854284284,0.0014090873301029275,0.0014090873301029275,-0.7778428275031066,31.84632424990966,2.391877983329894
3,4.0,9.401351928710938,-12.112457275390682,-3.54931640625,-12.185958862304688,-19.467067718505852,-4.812210083007784,-0.562519073486321,-5.032897949218778,0.8392333984375,-0.261322021484375,0.6453399658203693,4.668014526367188,2.553550720214844,10.891296386718723,9.109855651855467,11.400588989257812,9.834800720214856,9.531105041503906,-14.14317512512207,-19.005610466003414,8.503128051757798,-16.898948669433597,-11.485671997070312,14.654998779296859,-0.014764504972845316,0.0016651973128318787,0.0016651973128318787,-3.981212170872976,39.059645987808224,-2.207708726370664
4,4.0,11.035781860351562,-17.08660888671878,-3.2576141357421875,-9.865524291992188,-24.829029083251942,0.9289550781250284,-2.7238388061523366,0.937744140625,-1.1905517578125,1.6866607666015625,-1.0847473144530966,0.9604034423828124,8.339485168457031,5.004623413085909,9.517196655273438,7.570037841796875,11.911987304687516,5.9940948486328125,-15.53416919708252,-10.962604522705076,14.320198059082015,-22.269500732421875,-14.15390157699585,23.445220947265625,-0.018112315330654383,-0.008326414972543723,-0.008326414972543723,1.4625646383440882,41.08212590910893,-2.7318073932332347
5,4.0,7.4346923828125,-8.607986450195312,-9.538650512695312,-4.771820068359375,-15.778743743896484,-2.547561645507784,-5.175685882568367,-0.8176116943359375,1.400161743164034,7.328536987304716,2.197280883789091,6.946334838867159,1.3638534545898438,4.0250244140625,3.0410385131835938,1.6778717041015625,14.891716003417967,6.624195098876952,-19.360060691833496,-11.162425994873052,5.554122924804673,-13.7586669921875,-12.594858705997467,20.293937683105487,0.0021953340619802484,-0.014160234481096275,-0.014160234481096275,-2.0574798183751524,28.100445889351725,-1.0089693286205657
6,4.0,4.0859375,-14.952850341796903,2.65643310546875,4.911178588867216,-8.355426788330076,12.39324951171875,-3.4444313049316406,13.012359619140625,-7.141593933105469,8.887374877929718,-1.957839965820341,-6.525604248046875,3.3939285278320312,-0.0087890625,3.7167205810546733,0.23828125,6.188270568847643,-0.7343063354492188,-10.487659335136412,-4.918594360351558,7.992736816406263,-9.28012466430664,-12.009790062904358,19.675277709960948,0.013121159980073571,-0.011375624686479563,-0.011375624686479563,3.2963540031934104,15.535416381500303,2.1082998652278864
7,4.0,5.9346466064453125,-15.581619262695312,3.5719909667968888,0.2037353515625,-7.996280670166016,10.032257080078123,-4.478040695190434,12.354110717773438,-6.4162750244140625,7.5016021728515625,-0.0800933837890625,-4.490829467773466,0.41837310791015625,-0.672393798828125,1.3106689453124858,-2.278961181640625,3.545021057128892,4.259002685546875,-11.584906458854675,-6.953813552856437,4.4755935668945455,-7.709491729736327,-11.916699051856995,16.984947204589847,0.010512065375223756,-0.0067271068692207284,-0.0067271068692207284,1.893438161701528,16.4802716070636,2.6537160741870283
8,4.0,4.830902099609375,-8.719055175781277,-6.672103881835909,-4.448989868164063,-14.692596435546875,0.9828186035155966,-9.61237907409668,0.014816284179715922,0.8800659179687216,7.36700439453125,7.014892578125028,10.726501464843693,4.399200439453125,3.854705810546875,4.404243469238281,2.283477783203125,16.162170410156232,3.536540985107422,-17.822901964187622,-17.639982223510742,-0.9719772338867188,-23.870990753173828,-13.163098335266113,34.695579528808594,0.0020133672514930367,0.014042843133211129,0.014042843133211129,-5.388280512995533,29.064070184161128,2.0182070858648267
9,4.0,8.655731201171848,-9.565032958984348,2.718231201171932,2.5411987304687784,-13.452465057373047,-1.564346313476591,-0.14844131469726562,2.6996154785155966,3.826385498046875,14.639419555664091,4.394454956054688,7.754547119140625,4.9043960571289205,8.959991455078125,7.351104736328125,8.200271606445341,13.864540100097654,14.304420471191404,-20.945145130157467,-25.067766189575195,-2.165191650390625,-11.571025848388665,-15.246371746063232,21.22811126708985,-0.004531685728579761,0.008615858852863305,0.008615858852863305,3.0186328859214835,35.1782256486536,-0.07159504778513259
